message,label
Lloyds Bank Security Team | Your payment of £49.99 has been declined | To continue using your account please update your payment information | Secure link: http://hmrc-refund-gov.uk/claim | This link expires in 24 hours,1
Hey | This is Emma's new number | My account got hacked and I lost access to everything | I desperately need £60 right now | Can you send it to this BACS? | Don't mention it to anyone yet,1
Hi | Quick one — did you end up booking those flights? | Just wondering if we need to sort accommodation too,0
Hello my love | I hope you are well | I miss you so much | I am counting the days until we meet | Unfortunately something terrible has happened | medical emergency | I need $1000 urgently | Please send via Western Union | I would not ask if I had any other option | Please don't tell anyone about our situation,1
My darling I have been thinking about you all day | Our connection is so special | I have never felt this way about anyone | I need to tell you something difficult | I am in a medical emergency | Could you help me with £150? | I will pay you back the moment I arrive | You are the only person I trust,1
Your parcel from Lloyds Bank could not be delivered | A redelivery fee of £150 is required | Please pay here to reschedule: http://royal-mail-delivery.net/rebook | Your parcel will be returned after 5 days if not claimed,1
Just checking in | Hope you're doing well | Haven't heard from you in a while | Let's catch up soon,0
Hey | Can you cover me for lunch today? | I'll pay you back £10 tomorrow | Forgot my wallet | Thanks,0
Lloyds Bank Important Message | Your account is at risk | We detected a login from an unrecognised device | Please verify immediately to protect your account | Secure link: http://paypal-secure-verify.com/login | Do not share this link | Do not reply to this message,1
You probably get these messages a lot but hear me out | This is a verified trading platform | I invested £2000 | Got back £2000 | The guy who runs it has 50k followers | Here's the link: http://bit.ly/crypto-gains | Don't miss this,1
Can you pick up some milk on your way home? | We've run out | Also bread if they have it | Thanks,0
IMPORTANT NOTICE from HMRC | Your account has been suspended due to suspicious activity | Immediate action required | Verify your account within 24 hours or it will be permanently closed | Click here: http://amazon-security-alert.net/verify | Do not ignore this message | Do not reply to this message,1
Hey | The group chat is doing a collection for Mum's leaving do | Can you chip in £50? | PayPal to me | No rush,0
Your parcel from DHL could not be delivered | A redelivery fee of £200 is required | Please pay here to reschedule: http://hmrc-tax-rebate.net/claim-now | Your parcel will be returned after 5 days if not claimed,1
Emergency | I've been mugged | They took my wallet and phone | Using stranger's phone | Need £150 sent to PayPal urgently | Please don't call the old number | Just send the money first | Time is critical,1
Emergency!! | Car broke down on the motorway | With the kids | Need £50 for tow truck | Can you Monzo me? | Will pay back tonight | Please hurry it's getting dark | Please don't tell anyone yet,1
You have a pending refund of £99.99 from Royal Mail | To receive your refund please confirm your bank account details | Secure form: http://apple-id-suspended.com/restore | Refund will be cancelled if not claimed within 72 hours,1
My darling | I was going to surprise you with my arrival | But fate has other plans | medical emergency | I need $1000 to sort this | Please send via bank transfer | Once this is over I will come straight to you | You are the love of my life | Please don't tell anyone about our situation,1
Just checking in | Hope you're doing well | Haven't heard from you in a while | Let's catch up soon,0
Darling I am so sorry to ask this | You know I would never ask unless absolutely necessary | business deal gone wrong | I need £300 transferred urgently | As soon as I am there with you I will sort everything | Please trust me my love,1
Netflix Important Message | Your account is at risk | We detected a login from an unrecognised device | Please verify immediately to protect your account | Secure link: http://apple-id-suspended.com/restore | Do not share this link,1
You probably get these messages a lot but hear me out | This is a verified trading platform | I invested $1000 | Got back 500% | The guy who runs it has 50k followers | Here's the link: http://bit.ly/crypto-gains,1
Darling I am so sorry to ask this | You know I would never ask unless absolutely necessary | emergency surgery for my mother | I need £200 transferred urgently | As soon as I am there with you I will sort everything | Please trust me my love | Please don't tell anyone about our situation,1
